plane u v itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette_0 icassette_1 trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd hash MB isEngine nROCs power mrot phi HDorLD hash_hdld
7 6 2 FM 837.200 290.000 0 6 837.200 193.300 920.900 241.700 920.900 338.400 837.200 386.700 753.500 338.400 753.500 241.700 837.200 193.300 0 0 3.250 4.000 1.136 1.000 1.122 1.000 706020 5 False 3 3.600 0 19.106 0 706020
7 7 2 FM 1004.600 290.000 0 6 1004.600 193.300 1088.400 241.700 1088.400 338.400 1004.600 386.700 920.900 338.400 920.900 241.700 1004.600 193.300 0 0 2.410 3.000 0.854 1.000 0.837 1.000 707020 5 True 3 3.600 0 16.102 0 707020
7 8 2 FM 1172.100 290.000 0 6 1172.100 193.300 1255.800 241.700 1255.800 338.400 1172.100 386.700 1088.400 338.400 1088.400 241.700 1172.100 193.300 0 0 1.960 2.000 0.695 1.000 0.687 1.000 708020 5 False 3 3.600 0 13.897 0 708020
7 9 2 FO 1339.500 290.000 0 6 1339.500 193.300 1423.200 241.700 1423.200 338.400 1339.500 386.700 1255.800 338.400 1255.800 241.700 1339.500 193.300 0 0 1.755 2.000 0.589 1.000 0.589 1.000 709020 5 False 3 3.600 0 12.216 0 709020
7 4 3 FI 418.600 435.000 1 6 418.600 338.400 502.300 386.700 502.300 483.400 418.600 531.700 334.900 483.400 334.900 386.700 418.600 338.400 0 0 5.836 6.000 2.476 2.000 2.695 3.000 704030 9 True 6 7.200 1 46.101 1 704031
7 5 3 FI 586.000 435.000 1 6 586.000 338.400 669.800 386.700 669.800 483.400 586.000 531.700 502.300 483.400 502.300 386.700 586.000 338.400 0 0 4.344 5.000 1.865 2.000 1.950 2.000 705030 4 True 6 7.200 1 36.587 1 705031
7 6 3 FM 753.500 435.000 1 6 753.500 338.400 837.200 386.700 837.200 483.400 753.500 531.700 669.800 483.400 669.800 386.700 753.500 338.400 0 0 3.341 4.000 1.162 1.000 1.146 1.000 706030 8 False 3 3.600 1 29.998 0 706030
7 7 3 FM 920.900 435.000 0 6 920.900 338.400 1004.600 386.700 1004.600 483.400 920.900 531.700 837.200 483.400 837.200 386.700 920.900 338.400 0 0 2.579 3.000 0.897 1.000 0.878 1.000 707030 6 True 3 3.600 0 25.284 0 707030
7 8 3 FM 1088.400 435.000 0 6 1088.400 338.400 1172.100 386.700 1172.100 483.400 1088.400 531.700 1004.600 483.400 1004.600 386.700 1088.400 338.400 0 0 1.973 3.000 0.717 1.000 0.709 1.000 708030 6 False 3 3.600 0 21.785 0 708030
7 9 3 FO 1255.800 435.000 0 6 1255.800 338.400 1339.500 386.700 1339.500 483.400 1255.800 531.700 1172.100 483.400 1172.100 386.700 1255.800 338.400 0 0 1.610 2.000 0.559 1.000 0.558 1.000 709030 6 False 3 3.600 0 19.106 0 709030
7 5 4 FM 502.300 580.000 1 6 502.300 483.400 586.000 531.700 586.000 628.400 502.300 676.700 418.600 628.400 418.600 531.700 502.300 483.400 0 0 4.026 5.000 1.420 2.000 1.421 2.000 705040 11 False 3 3.600 1 49.106 0 705040
7 6 4 FM 669.800 580.000 1 6 669.800 483.400 753.500 531.700 753.500 628.400 669.800 676.700 586.000 628.400 586.000 531.700 669.800 483.400 0 0 3.264 4.000 1.131 1.000 1.114 1.000 706040 10 False 3 3.600 1 40.890 0 706040
7 7 4 FM 837.200 580.000 1 6 837.200 483.400 920.900 531.700 920.900 628.400 837.200 676.700 753.500 628.400 753.500 531.700 837.200 483.400 0 0 2.588 3.000 0.881 1.000 0.862 1.000 707040 8 True 3 3.600 1 34.714 0 707040
7 8 4 FM 1004.600 580.000 0 6 1004.600 483.400 1088.400 531.700 1088.400 628.400 1004.600 676.700 920.900 628.400 920.900 531.700 1004.600 483.400 0 0 2.031 3.000 0.736 1.000 0.726 1.000 708040 7 True 3 3.600 0 30.000 0 708040
7 9 4 FO 1172.100 580.000 0 6 1172.100 483.400 1255.800 531.700 1255.800 628.400 1172.100 676.700 1088.400 628.400 1088.400 531.700 1172.100 483.400 0 0 1.641 2.000 0.584 1.000 0.582 1.000 709040 7 False 3 3.600 0 26.328 0 709040
7 6 5 FM 586.000 725.000 4 6 586.000 628.400 669.800 676.700 669.800 773.400 586.000 821.700 502.300 773.400 502.300 676.700 586.000 628.400 0 0 3.020 4.000 1.031 1.000 1.013 1.000 706050 11 True 3 3.600 1 51.052 0 706050
7 7 5 FM 753.500 725.000 1 6 753.500 628.400 837.200 676.700 837.200 773.400 753.500 821.700 669.800 773.400 669.800 676.700 753.500 628.400 0 0 2.436 3.000 0.861 1.000 0.845 1.000 707050 10 True 3 3.600 1 43.896 0 707050
7 8 5 FM 920.900 725.000 1 6 920.900 628.400 1004.600 676.700 1004.600 773.400 920.900 821.700 837.200 773.400 837.200 676.700 920.900 628.400 0 0 2.009 3.000 0.729 1.000 0.719 1.000 708050 8 False 3 3.600 1 38.212 0 708050
7 9 5 FO 1088.400 725.000 1 6 1088.400 628.400 1172.100 676.700 1172.100 773.400 1088.400 821.700 1004.600 773.400 1004.600 676.700 1088.400 628.400 0 0 1.678 2.000 0.586 1.000 0.585 1.000 709050 7 False 3 3.600 1 33.668 0 709050
7 10 5 dOe 1255.800 725.000 0 5 1255.800 628.400 1297.700 652.500 1213.900 797.500 1172.100 773.400 1172.100 676.700 1255.800 628.400 0.000 0.000 0 0 0.697 1.000 0.350 1.000 0.350 1.000 710050 7 False 2 2.400 0 29.999 0 710050
7 7 6 FM 669.800 870.000 1 6 669.800 773.400 753.500 821.700 753.500 918.400 669.800 966.700 586.000 918.400 586.000 821.700 669.800 773.400 0 0 2.231 3.000 0.809 1.000 0.793 1.000 707060 11 False 3 3.600 1 52.408 0 707060
7 8 6 FM 837.200 870.000 1 6 837.200 773.400 920.900 821.700 920.900 918.400 837.200 966.700 753.500 918.400 753.500 821.700 837.200 773.400 0 0 1.951 2.000 0.685 1.000 0.678 1.000 708060 10 False 3 3.600 1 46.101 0 708060
7 9 6 FO 1004.600 870.000 1 6 1004.600 773.400 1088.400 821.700 1088.400 918.400 1004.600 966.700 920.900 918.400 920.900 821.700 1004.600 773.400 0 0 1.574 2.000 0.564 1.000 0.563 1.000 709060 8 False 3 3.600 1 40.893 0 709060
7 8 7 FO 753.500 1015.100 1 6 753.500 918.400 837.200 966.700 837.200 1063.400 753.500 1111.700 669.800 1063.400 669.800 966.700 753.500 918.400 0 0 1.798 2.000 0.625 1.000 0.622 1.000 708070 12 True 3 3.600 1 53.414 0 708070
7 9 7 FO 920.900 1015.100 2 6 920.900 918.400 1004.600 966.700 1004.600 1063.400 920.900 1111.700 837.200 1063.400 837.200 966.700 920.900 918.400 0 0 1.780 2.000 0.596 1.000 0.596 1.000 709070 12 False 3 3.600 1 47.786 0 709070
7 9 8 bOe 837.200 1160.100 2 5 920.900 1208.400 753.500 1208.400 753.500 1111.700 837.200 1063.400 920.900 1111.700 920.900 1208.400 0.000 0.000 0 0 1.177 2.000 0.464 1.000 0.464 1.000 709080 12 False 3 3.600 2 54.183 0 709080
7 2 0 gIe 334.900 0.000 3 6 334.900 96.700 310.300 82.500 310.300 -82.500 334.900 -96.700 418.600 -48.300 418.600 48.300 334.900 96.700 0 0 9.540 10.000 5.210 5.000 5.210 5.000 702000 0 False 6 7.200 3 0.000 1 702001
7 2 1 dIe 251.200 145.000 3 5 251.200 241.700 226.600 227.500 310.300 82.500 334.900 96.700 334.900 193.300 251.200 241.700 0.000 0.000 0 0 6.021 7.000 3.117 3.000 3.117 3.000 702010 9 False 3 3.600 3 29.995 1 702011
7 9 0 cOe 1507.000 0.000 5 3 1423.200 -48.300 1507.000 96.700 1423.200 48.300 1423.200 -48.300 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0.000 0.120 0.000 0.120 0.000 709000 1 False 3 3.600 5 0.000 0 709000
7 10 2 cOe 1507.000 290.000 0 3 1507.000 193.300 1423.200 338.400 1423.200 241.700 1507.000 193.300 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0.000 0.120 0.000 0.120 0.000 710020 5 False 3 3.600 0 10.893 0 710020
7 10 3 aOe 1423.200 435.000 0 4 1423.200 338.300 1423.200 531.700 1339.500 483.400 1339.500 386.700 1423.200 338.300 0.000 0.000 0.000 0.000 0 0 0.687 1.000 0.325 1.000 0.325 1.000 710030 6 False 3 3.600 0 16.996 0 710030
7 10 4 bOe 1339.500 580.000 1 5 1423.200 531.700 1339.500 676.700 1255.800 628.400 1255.800 531.700 1339.500 483.400 1423.200 531.700 0.000 0.000 0 0 1.146 2.000 0.449 1.000 0.449 1.000 710040 7 False 3 3.600 1 23.412 0 710040
7 10 6 bOe 1172.100 870.000 1 5 1255.800 821.700 1172.100 966.700 1088.400 918.400 1088.400 821.700 1172.100 773.400 1255.800 821.700 0.000 0.000 0 0 1.127 2.000 0.447 1.000 0.447 1.000 710060 7 False 3 3.600 1 36.585 0 710060
7 10 7 aOe 1088.400 1015.100 1 4 1172.100 966.700 1004.600 1063.400 1004.600 966.700 1088.400 918.400 1172.100 966.700 0.000 0.000 0.000 0.000 0 0 0.704 1.000 0.325 1.000 0.325 1.000 710070 12 False 3 3.600 1 43.004 0 710070
7 10 8 cOe 1004.600 1160.100 0 3 1004.600 1063.400 920.900 1208.400 920.900 1111.700 1004.600 1063.400 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0.000 0.120 0.000 0.120 0.000 710080 12 False 3 3.600 0 49.109 0 710080
8 8 7 FO 753.500 1015.100 4 6 669.700 1063.400 669.800 966.700 753.500 918.400 837.200 966.700 837.200 1063.400 753.500 1111.700 669.700 1063.400 0 0 0.000 2.000 0.561 1.000 0.545 1.000 808070 11 False 3 3.600 4 53.414 0 808070
8 7 6 FM 669.800 870.000 4 6 586.000 918.400 586.000 821.700 669.700 773.400 753.500 821.700 753.500 918.400 669.800 966.700 586.000 918.400 0 0 0.000 2.000 0.721 1.000 0.696 1.000 807060 11 True 3 3.600 4 52.408 0 807060
8 6 5 FM 586.000 725.000 4 6 502.300 773.400 502.300 676.700 586.000 628.400 669.800 676.700 669.700 773.400 586.000 821.700 502.300 773.400 0 0 0.000 2.000 0.928 1.000 0.899 1.000 806050 11 False 3 3.600 4 51.052 0 806050
8 5 4 FM 502.300 580.000 4 6 418.600 628.400 418.600 531.700 502.300 483.400 586.100 531.700 586.000 628.400 502.300 676.700 418.600 628.400 0 0 0.000 2.000 1.272 1.000 1.237 1.000 805040 11 False 3 3.600 4 49.106 0 805040
8 4 3 FI 418.600 435.000 1 6 334.800 483.300 334.900 386.700 418.600 338.400 502.300 386.600 502.300 483.400 418.600 531.700 334.800 483.300 0 0 0.000 2.000 2.254 2.000 2.390 2.000 804030 6 True 6 7.200 4 46.101 1 804031
8 3 2 FI 334.900 290.000 1 6 251.100 338.400 251.200 241.700 334.900 193.400 418.600 241.700 418.600 338.400 334.900 386.700 251.100 338.400 0 0 0.000 2.000 3.353 3.000 4.021 4.000 803020 6 False 6 7.200 4 40.890 1 803021
8 8 6 FM 837.200 870.000 4 6 753.500 918.400 753.500 821.700 837.300 773.400 920.900 821.700 921.000 918.400 837.200 966.700 753.500 918.400 0 0 0.000 2.000 0.614 1.000 0.595 1.000 808060 10 False 3 3.600 4 46.101 0 808060
8 7 5 FM 753.500 725.000 4 6 669.700 773.400 669.800 676.700 753.500 628.300 837.200 676.700 837.300 773.400 753.500 821.700 669.700 773.400 0 0 0.000 2.000 0.784 1.000 0.757 1.000 807050 10 True 3 3.600 4 43.896 0 807050
8 6 4 FM 669.800 580.000 4 6 586.000 628.400 586.100 531.700 669.800 483.400 753.500 531.700 753.500 628.300 669.800 676.700 586.000 628.400 0 0 0.000 2.000 1.016 1.000 0.984 1.000 806040 10 False 3 3.600 4 40.890 0 806040
8 5 3 FI 586.000 435.000 1 6 502.300 483.400 502.300 386.600 586.100 338.300 669.800 386.700 669.800 483.400 586.100 531.700 502.300 483.400 0 0 0.000 2.000 1.724 2.000 1.741 2.000 805030 4 True 6 7.200 4 36.587 1 805031
8 4 2 FI 502.300 290.000 1 6 418.600 338.400 418.600 241.700 502.400 193.300 586.000 241.700 586.100 338.300 502.300 386.600 418.600 338.400 0 0 0.000 2.000 2.372 2.000 2.528 2.000 804020 4 False 6 7.200 4 30.000 1 804021
8 3 1 FI 418.600 145.000 0 6 334.900 193.400 334.900 96.700 418.700 48.300 502.300 96.700 502.400 193.300 418.600 241.700 334.900 193.400 0 0 0.000 2.000 3.359 3.000 4.030 4.000 803010 2 False 6 7.200 3 19.106 1 803011
8 9 6 FO 1004.600 870.000 4 6 921.000 918.400 920.900 821.700 1004.700 773.400 1088.400 821.700 1088.400 918.300 1004.600 966.700 921.000 918.400 0 0 0.000 2.000 0.516 1.000 0.506 1.000 809060 9 False 3 3.600 4 40.893 0 809060
8 8 5 FM 920.900 725.000 4 6 837.300 773.400 837.200 676.700 920.900 628.300 1004.700 676.700 1004.700 773.400 920.900 821.700 837.300 773.400 0 0 0.000 2.000 0.651 1.000 0.629 1.000 808050 9 True 3 3.600 4 38.212 0 808050
8 7 4 FM 837.200 580.000 4 6 753.500 628.300 753.500 531.700 837.200 483.300 920.900 531.700 920.900 628.300 837.200 676.700 753.500 628.300 0 0 0.000 2.000 0.803 1.000 0.776 1.000 807040 9 False 3 3.600 4 34.714 0 807040
8 6 3 FM 753.500 435.000 4 6 669.800 483.400 669.800 386.700 753.500 338.400 837.200 386.700 837.200 483.300 753.500 531.700 669.800 483.400 0 0 0.000 2.000 1.042 1.000 1.009 1.000 806030 9 False 3 3.600 4 29.998 0 806030
8 5 2 FI 669.800 290.000 3 6 586.100 338.300 586.000 241.700 669.800 193.300 753.500 241.600 753.500 338.400 669.800 386.700 586.100 338.300 0 0 0.000 2.000 1.727 2.000 1.745 2.000 805020 4 False 6 7.200 3 23.411 1 805021
8 4 1 FI 586.000 145.000 0 6 502.400 193.300 502.300 96.700 586.100 48.300 669.800 96.700 669.800 193.300 586.000 241.700 502.400 193.300 0 0 0.000 2.000 2.235 2.000 2.367 2.000 804010 2 False 6 7.200 3 13.898 1 804011
8 3 0 FI 502.300 0.000 0 6 418.700 48.300 418.600 -48.400 502.300 -96.700 586.100 -48.300 586.100 48.300 502.300 96.700 418.700 48.300 0 0 0.000 2.000 2.838 3.000 3.236 3.000 803000 0 False 6 7.200 3 0.000 1 803001
8 9 5 FO 1088.400 725.000 4 6 1004.700 773.400 1004.700 676.700 1088.400 628.400 1172.100 676.700 1172.100 773.400 1088.400 821.700 1004.700 773.400 0 0 0.000 2.000 0.530 1.000 0.518 1.000 809050 8 False 3 3.600 4 33.668 0 809050
8 8 4 FM 1004.600 580.000 3 6 920.900 628.300 920.900 531.700 1004.700 483.300 1088.300 531.700 1088.400 628.400 1004.700 676.700 920.900 628.300 0 0 0.000 2.000 0.664 1.000 0.641 1.000 808040 8 True 3 3.600 3 30.000 0 808040
8 7 3 FM 920.900 435.000 3 6 837.200 483.300 837.200 386.700 921.000 338.400 1004.600 386.700 1004.700 483.300 920.900 531.700 837.200 483.300 0 0 0.000 2.000 0.818 1.000 0.789 1.000 807030 7 False 3 3.600 3 25.284 0 807030
8 6 2 FM 837.200 290.000 3 6 753.500 338.400 753.500 241.600 837.200 193.300 920.900 241.700 921.000 338.400 837.200 386.700 753.500 338.400 0 0 0.000 2.000 1.012 1.000 0.980 1.000 806020 5 False 3 3.600 3 19.106 0 806020
8 5 1 FI 753.500 145.000 0 6 669.800 193.300 669.800 96.700 753.500 48.300 837.200 96.700 837.200 193.300 753.500 241.600 669.800 193.300 0 0 0.000 2.000 1.681 2.000 1.626 2.000 805010 2 True 6 7.200 3 10.893 1 805011
8 4 0 FI 669.800 -0.000 0 6 586.100 48.300 586.100 -48.300 669.800 -96.700 753.500 -48.300 753.500 48.300 669.800 96.700 586.100 48.300 0 0 0.000 2.000 1.890 2.000 1.982 2.000 804000 0 True 6 7.200 3 -0.000 1 804001
8 9 4 FO 1172.100 580.000 3 6 1088.400 628.400 1088.300 531.700 1172.100 483.300 1255.800 531.700 1255.800 628.400 1172.100 676.700 1088.400 628.400 0 0 0.000 2.000 0.532 1.000 0.520 1.000 809040 8 False 3 3.600 3 26.328 0 809040
8 8 3 FM 1088.400 435.000 3 6 1004.700 483.300 1004.600 386.700 1088.400 338.300 1172.100 386.700 1172.100 483.300 1088.300 531.700 1004.700 483.300 0 0 0.000 2.000 0.647 1.000 0.625 1.000 808030 7 True 3 3.600 3 21.785 0 808030
8 7 2 FM 1004.600 290.000 3 6 921.000 338.400 920.900 241.700 1004.700 193.400 1088.400 241.700 1088.400 338.300 1004.600 386.700 921.000 338.400 0 0 0.000 2.000 0.773 1.000 0.746 1.000 807020 5 True 3 3.600 3 16.102 0 807020
8 6 1 FM 920.900 145.000 3 6 837.200 193.300 837.200 96.700 920.900 48.300 1004.600 96.600 1004.700 193.400 920.900 241.700 837.200 193.300 0 0 0.000 2.000 0.933 1.000 0.902 1.000 806010 3 False 3 3.600 3 8.948 0 806010
8 5 0 FM 837.200 -0.000 3 6 753.500 48.300 753.500 -48.300 837.200 -96.700 920.900 -48.300 920.900 48.300 837.200 96.700 753.500 48.300 0 0 0.000 2.000 1.082 1.000 1.047 1.000 805000 1 False 3 3.600 3 -0.000 0 805000
8 9 3 FO 1255.800 435.000 3 6 1172.100 483.300 1172.100 386.700 1255.800 338.300 1339.500 386.700 1339.600 483.400 1255.800 531.700 1172.100 483.300 0 0 0.000 2.000 0.514 1.000 0.504 1.000 809030 7 False 3 3.600 3 19.106 0 809030
8 8 2 FM 1172.100 290.000 3 6 1088.400 338.300 1088.400 241.700 1172.100 193.400 1255.800 241.700 1255.800 338.300 1172.100 386.700 1088.400 338.300 0 0 0.000 2.000 0.627 1.000 0.606 1.000 808020 5 False 3 3.600 3 13.897 0 808020
8 7 1 FM 1088.400 145.000 3 6 1004.700 193.400 1004.600 96.600 1088.400 48.300 1172.100 96.700 1172.100 193.400 1088.400 241.700 1004.700 193.400 0 0 0.000 2.000 0.735 1.000 0.710 1.000 807010 3 True 3 3.600 3 7.588 0 807010
8 6 0 FM 1004.600 -0.000 3 6 920.900 48.300 920.900 -48.300 1004.700 -96.700 1088.300 -48.300 1088.400 48.300 1004.600 96.600 920.900 48.300 0 0 0.000 2.000 0.824 1.000 0.796 1.000 806000 1 True 3 3.600 3 -0.000 0 806000
8 8 1 FO 1255.800 145.000 3 6 1172.100 193.400 1172.100 96.700 1255.800 48.400 1339.500 96.700 1339.500 193.300 1255.800 241.700 1172.100 193.400 0 0 0.000 2.000 0.569 1.000 0.553 1.000 808010 3 False 3 3.600 3 6.586 0 808010
8 7 0 FM 1172.100 -0.000 3 6 1088.400 48.300 1088.300 -48.300 1172.100 -96.700 1255.800 -48.400 1255.800 48.400 1172.100 96.700 1088.400 48.300 0 0 0.000 2.000 0.657 1.000 0.635 1.000 807000 1 False 3 3.600 3 -0.000 0 807000
8 8 0 FOe 1339.500 -0.000 3 6 1255.800 48.400 1255.800 -48.400 1339.500 -96.700 1423.200 -48.300 1423.300 48.400 1339.500 96.700 1255.800 48.400 0 0 0.000 2.000 0.509 1.000 0.499 1.000 808000 1 False 3 3.600 3 -0.000 0 808000
8 2 1 dIe 251.200 145.000 1 5 251.200 241.700 226.600 227.500 310.300 82.500 334.900 96.700 334.900 193.300 251.200 241.700 0.000 0.000 0 0 0.000 0.000 2.925 3.000 2.925 3.000 802010 6 False 3 3.600 6 29.995 1 802011
8 2 0 gIe 334.900 -0.000 6 6 334.900 96.700 310.300 82.500 310.300 -82.500 334.900 -96.700 418.600 -48.300 418.600 48.300 334.900 96.700 0 0 0.000 0.000 4.772 4.000 4.772 4.000 802000 0 False 6 7.200 6 -0.000 1 802001
8 9 8 aOe 837.200 1160.100 4 4 920.900 1111.700 753.400 1208.400 753.500 1111.700 837.200 1063.400 920.900 1111.700 0.000 0.000 0.000 0.000 0 0 0.000 0.000 0.332 1.000 0.332 1.000 809080 11 False 3 3.600 4 54.183 0 809080
8 9 7 FOe 920.900 1015.100 4 6 837.200 1063.400 837.200 966.700 921.000 918.400 1004.600 966.700 1004.700 1063.300 920.900 1111.700 837.200 1063.400 0 0 0.000 2.000 0.502 1.000 0.493 1.000 809070 10 False 3 3.600 4 47.786 0 809070
8 10 7 dOe 1088.400 1015.100 3 5 1088.400 918.300 1130.200 942.600 1046.500 1087.600 1004.700 1063.300 1004.600 966.700 1088.400 918.300 0.000 0.000 0 0 0.000 0.000 0.301 1.000 0.301 1.000 810070 9 False 2 2.400 3 43.004 0 810070
8 10 6 dOe 1172.100 870.000 3 5 1172.100 773.400 1213.900 797.600 1130.200 942.600 1088.400 918.300 1088.400 821.700 1172.100 773.400 0.000 0.000 0 0 0.000 0.000 0.315 1.000 0.315 1.000 810060 8 False 2 2.400 3 36.585 0 810060
8 10 5 dOe 1255.800 725.000 3 5 1255.800 628.400 1297.600 652.500 1213.900 797.600 1172.100 773.400 1172.100 676.700 1255.800 628.400 0.000 0.000 0 0 0.000 0.000 0.318 1.000 0.318 1.000 810050 8 False 2 2.400 3 29.999 0 810050
8 10 4 dOe 1339.500 580.000 3 5 1339.600 483.400 1381.400 507.500 1297.600 652.500 1255.800 628.400 1255.800 531.700 1339.600 483.400 0.000 0.000 0 0 0.000 0.000 0.318 1.000 0.318 1.000 810040 8 False 2 2.400 3 23.412 0 810040
8 10 3 dOe 1423.200 435.000 3 5 1423.200 338.300 1465.100 362.500 1381.400 507.500 1339.600 483.400 1339.500 386.700 1423.200 338.300 0.000 0.000 0 0 0.000 0.000 0.302 1.000 0.302 1.000 810030 7 False 2 2.400 3 16.996 0 810030
8 9 2 FOe 1339.500 290.000 3 6 1255.800 338.300 1255.800 241.700 1339.500 193.300 1423.200 241.700 1423.200 338.300 1339.500 386.700 1255.800 338.300 0 0 0.000 2.000 0.496 1.000 0.488 1.000 809020 5 False 3 3.600 3 12.216 0 809020
8 9 1 aOe 1423.200 145.000 3 4 1423.300 48.400 1423.200 241.700 1339.500 193.300 1339.500 96.700 1423.300 48.400 0.000 0.000 0.000 0.000 0 0 0.000 0.000 0.329 1.000 0.329 1.000 809010 3 False 3 3.600 3 5.817 0 809010
9 3 0 FI 502.300 0.000 0 6 502.300 -96.700 586.000 -48.300 586.000 48.300 502.300 96.700 418.600 48.300 418.600 -48.300 502.300 -96.700 0 0 6.479 7.000 2.875 3.000 3.312 3.000 903000 0 False 6 7.200 0 0.000 1 903001
9 4 0 FI 669.800 0.000 0 6 669.800 -96.700 753.500 -48.300 753.500 48.300 669.800 96.700 586.000 48.300 586.000 -48.300 669.800 -96.700 0 0 4.165 5.000 1.902 2.000 2.002 2.000 904000 0 True 6 7.200 0 0.000 1 904001
9 5 0 FM 837.200 0.000 0 6 837.200 -96.700 920.900 -48.300 920.900 48.300 837.200 96.700 753.500 48.300 753.500 -48.300 837.200 -96.700 0 0 2.784 3.000 1.087 1.000 1.050 1.000 905000 1 False 3 3.600 0 0.000 0 905000
9 6 0 FM 1004.600 0.000 0 6 1004.600 -96.700 1088.400 -48.300 1088.400 48.300 1004.600 96.700 920.900 48.300 920.900 -48.300 1004.600 -96.700 0 0 2.067 3.000 0.826 1.000 0.794 1.000 906000 1 True 3 3.600 0 0.000 0 906000
9 7 0 FM 1172.100 0.000 0 6 1172.100 -96.700 1255.800 -48.300 1255.800 48.300 1172.100 96.700 1088.400 48.300 1088.400 -48.300 1172.100 -96.700 0 0 1.595 2.000 0.656 1.000 0.633 1.000 907000 1 False 3 3.600 0 0.000 0 907000
9 8 0 FO 1339.500 0.000 0 6 1339.500 -96.700 1423.200 -48.300 1423.200 48.300 1339.500 96.700 1255.800 48.300 1255.800 -48.300 1339.500 -96.700 0 0 1.289 2.000 0.508 1.000 0.498 1.000 908000 1 False 3 3.600 0 0.000 0 908000
9 3 1 FI 418.600 145.000 0 6 418.600 48.300 502.300 96.700 502.300 193.300 418.600 241.700 334.900 193.300 334.900 96.700 418.600 48.300 0 0 7.902 9.000 3.401 3.000 4.165 4.000 903010 2 False 6 7.200 0 19.106 1 903011
9 4 1 FI 586.000 145.000 0 6 586.000 48.300 669.800 96.700 669.800 193.300 586.000 241.700 502.300 193.300 502.300 96.700 586.000 48.300 0 0 4.946 6.000 2.262 2.000 2.404 2.000 904010 2 False 6 7.200 0 13.898 1 904011
9 5 1 FI 753.500 145.000 0 6 753.500 48.300 837.200 96.700 837.200 193.300 753.500 241.700 669.800 193.300 669.800 96.700 753.500 48.300 0 0 3.278 4.000 1.690 2.000 1.633 2.000 905010 2 True 6 7.200 0 10.893 1 905011
9 6 1 FM 920.900 145.000 0 6 920.900 48.300 1004.600 96.700 1004.600 193.300 920.900 241.700 837.200 193.300 837.200 96.700 920.900 48.300 0 0 2.406 3.000 0.938 1.000 0.905 1.000 906010 3 False 3 3.600 0 8.948 0 906010
9 7 1 FM 1088.400 145.000 0 6 1088.400 48.300 1172.100 96.700 1172.100 193.300 1088.400 241.700 1004.600 193.300 1004.600 96.700 1088.400 48.300 0 0 1.807 2.000 0.737 1.000 0.710 1.000 907010 3 True 3 3.600 0 7.588 0 907010
9 8 1 FO 1255.800 145.000 0 6 1255.800 48.300 1339.500 96.700 1339.500 193.300 1255.800 241.700 1172.100 193.300 1172.100 96.700 1255.800 48.300 0 0 1.486 2.000 0.573 1.000 0.557 1.000 908010 3 False 3 3.600 0 6.586 0 908010
9 9 1 FOe 1423.200 145.000 0 6 1423.200 48.300 1507.000 96.700 1507.000 193.300 1423.200 241.700 1339.500 193.300 1339.500 96.700 1423.200 48.300 0 0 1.199 2.000 0.474 1.000 0.468 1.000 909010 3 False 3 3.600 0 5.817 0 909010
9 3 2 FI 334.900 290.000 1 6 334.900 193.300 418.600 241.700 418.600 338.400 334.900 386.700 251.200 338.400 251.200 241.700 334.900 193.300 0 0 7.904 9.000 3.393 3.000 4.140 4.000 903020 6 False 6 7.200 1 40.890 1 903021
9 4 2 FI 502.300 290.000 1 6 502.300 193.300 586.000 241.700 586.000 338.400 502.300 386.700 418.600 338.400 418.600 241.700 502.300 193.300 0 0 5.196 6.000 2.381 2.000 2.573 3.000 904020 5 False 6 7.200 1 30.000 1 904021
9 5 2 FI 669.800 290.000 0 6 669.800 193.300 753.500 241.700 753.500 338.400 669.800 386.700 586.000 338.400 586.000 241.700 669.800 193.300 0 0 3.574 4.000 1.718 2.000 1.752 2.000 905020 5 False 6 7.200 0 23.411 1 905021
